instance_id,mode,edge,count_in_seed_bests,share_in_seed_bests
B_k9_3od_x1.2,both,-E6,1,0.1
B_k9_3od_x1.2,both,-E64,1,0.1
B_k9_3od_x1.2,both,-E8,1,0.1
B_k9_3od_x1.2,both,E13,1,0.1
B_k9_3od_x1.2,both,E19,1,0.1
B_k9_3od_x1.2,both,E33,1,0.1
B_k9_3od_x1.2,both,E43,1,0.1
B_k9_3od_x1.2,both,E45,1,0.1
B_k9_3od_x1.2,both,E47,1,0.1
B_k9_3od_x1.2,both,E52,1,0.1
B_k9_3od_x1.2,both,E57,1,0.1
B_k9_3od_x1.2,both,E58,1,0.1
B_k9_3od_x1.2,init,-E15,4,0.4
B_k9_3od_x1.2,init,-E46,3,0.3
B_k9_3od_x1.2,init,-E9,3,0.3
B_k9_3od_x1.2,init,E16,3,0.3
B_k9_3od_x1.2,init,E40,3,0.3
B_k9_3od_x1.2,init,-E11,2,0.2
B_k9_3od_x1.2,init,-E17,2,0.2
B_k9_3od_x1.2,init,-E26,2,0.2
B_k9_3od_x1.2,init,-E29,2,0.2
B_k9_3od_x1.2,init,-E30,2,0.2
B_k9_3od_x1.2,init,-E35,2,0.2
B_k9_3od_x1.2,init,-E38,2,0.2
B_k9_3od_x1.2,init,-E39,2,0.2
B_k9_3od_x1.2,init,-E44,2,0.2
B_k9_3od_x1.2,init,-E52,2,0.2
B_k9_3od_x1.2,init,-E53,2,0.2
B_k9_3od_x1.2,init,-E7,2,0.2
B_k9_3od_x1.2,init,-E8,2,0.2
B_k9_3od_x1.2,init,E15,2,0.2
B_k9_3od_x1.2,init,E24,2,0.2
B_k9_3od_x1.2,init,E25,2,0.2
B_k9_3od_x1.2,init,E27,2,0.2
B_k9_3od_x1.2,init,E43,2,0.2
B_k9_3od_x1.2,init,E47,2,0.2
B_k9_3od_x1.2,init,E52,2,0.2
B_k9_3od_x1.2,init,E63,2,0.2
B_k9_3od_x1.2,init,-E12,1,0.1
B_k9_3od_x1.2,init,-E14,1,0.1
B_k9_3od_x1.2,init,-E19,1,0.1
B_k9_3od_x1.2,init,-E20,1,0.1
B_k9_3od_x1.2,init,-E21,1,0.1
B_k9_3od_x1.2,init,-E22,1,0.1
B_k9_3od_x1.2,init,-E23,1,0.1
B_k9_3od_x1.2,init,-E27,1,0.1
B_k9_3od_x1.2,init,-E28,1,0.1
B_k9_3od_x1.2,init,-E32,1,0.1
B_k9_3od_x1.2,init,-E40,1,0.1
B_k9_3od_x1.2,init,-E43,1,0.1
B_k9_3od_x1.2,init,-E58,1,0.1
B_k9_3od_x1.2,init,E10,1,0.1
B_k9_3od_x1.2,init,E11,1,0.1
B_k9_3od_x1.2,init,E110,1,0.1
B_k9_3od_x1.2,init,E17,1,0.1
B_k9_3od_x1.2,init,E19,1,0.1
B_k9_3od_x1.2,init,E26,1,0.1
B_k9_3od_x1.2,init,E28,1,0.1
B_k9_3od_x1.2,init,E29,1,0.1
B_k9_3od_x1.2,init,E33,1,0.1
B_k9_3od_x1.2,init,E39,1,0.1
B_k9_3od_x1.2,init,E41,1,0.1
B_k9_3od_x1.2,init,E45,1,0.1
B_k9_3od_x1.2,init,E49,1,0.1
B_k9_3od_x1.2,init,E53,1,0.1
B_k9_3od_x1.2,init,E56,1,0.1
B_k9_3od_x1.2,init,E59,1,0.1
B_k9_3od_x1.2,init,E6,1,0.1
B_k9_3od_x1.2,init,E62,1,0.1
B_k9_3od_x1.2,init,E7,1,0.1
B_k9_3od_x1.2,mutation,E49,6,0.6
B_k9_3od_x1.2,mutation,-E11,4,0.4
B_k9_3od_x1.2,mutation,-E9,4,0.4
B_k9_3od_x1.2,mutation,-E14,3,0.3
B_k9_3od_x1.2,mutation,-E17,3,0.3
B_k9_3od_x1.2,mutation,-E30,3,0.3
B_k9_3od_x1.2,mutation,E30,3,0.3
B_k9_3od_x1.2,mutation,-E13,2,0.2
B_k9_3od_x1.2,mutation,-E19,2,0.2
B_k9_3od_x1.2,mutation,-E40,2,0.2
B_k9_3od_x1.2,mutation,-E43,2,0.2
B_k9_3od_x1.2,mutation,-E47,2,0.2
B_k9_3od_x1.2,mutation,-E51,2,0.2
B_k9_3od_x1.2,mutation,-E52,2,0.2
B_k9_3od_x1.2,mutation,-E58,2,0.2
B_k9_3od_x1.2,mutation,-E64,2,0.2
B_k9_3od_x1.2,mutation,-E7,2,0.2
B_k9_3od_x1.2,mutation,E11,2,0.2
B_k9_3od_x1.2,mutation,E13,2,0.2
B_k9_3od_x1.2,mutation,E22,2,0.2
B_k9_3od_x1.2,mutation,E28,2,0.2
B_k9_3od_x1.2,mutation,E31,2,0.2
B_k9_3od_x1.2,mutation,E32,2,0.2
B_k9_3od_x1.2,mutation,E33,2,0.2
B_k9_3od_x1.2,mutation,E46,2,0.2
B_k9_3od_x1.2,mutation,E62,2,0.2
B_k9_3od_x1.2,mutation,-E20,1,0.1
B_k9_3od_x1.2,mutation,-E21,1,0.1
B_k9_3od_x1.2,mutation,-E22,1,0.1
B_k9_3od_x1.2,mutation,-E23,1,0.1
B_k9_3od_x1.2,mutation,-E26,1,0.1
B_k9_3od_x1.2,mutation,-E27,1,0.1
B_k9_3od_x1.2,mutation,-E31,1,0.1
B_k9_3od_x1.2,mutation,-E39,1,0.1
B_k9_3od_x1.2,mutation,-E46,1,0.1
B_k9_3od_x1.2,mutation,-E50,1,0.1
B_k9_3od_x1.2,mutation,-E6,1,0.1
B_k9_3od_x1.2,mutation,-E63,1,0.1
B_k9_3od_x1.2,mutation,E110,1,0.1
B_k9_3od_x1.2,mutation,E16,1,0.1
B_k9_3od_x1.2,mutation,E23,1,0.1
B_k9_3od_x1.2,mutation,E24,1,0.1
B_k9_3od_x1.2,mutation,E27,1,0.1
B_k9_3od_x1.2,mutation,E39,1,0.1
B_k9_3od_x1.2,mutation,E40,1,0.1
B_k9_3od_x1.2,mutation,E43,1,0.1
B_k9_3od_x1.2,mutation,E45,1,0.1
B_k9_3od_x1.2,mutation,E50,1,0.1
B_k9_3od_x1.2,mutation,E51,1,0.1
B_k9_3od_x1.2,mutation,E56,1,0.1
B_k9_3od_x1.2,mutation,E58,1,0.1
B_k9_3od_x1.2,mutation,E64,1,0.1
B_k9_3od_x1.2,none,E51,6,0.6
B_k9_3od_x1.2,none,-E11,4,0.4
B_k9_3od_x1.2,none,-E39,4,0.4
B_k9_3od_x1.2,none,-E12,3,0.3
B_k9_3od_x1.2,none,-E32,3,0.3
B_k9_3od_x1.2,none,-E51,3,0.3
B_k9_3od_x1.2,none,-E9,3,0.3
B_k9_3od_x1.2,none,E47,3,0.3
B_k9_3od_x1.2,none,E62,3,0.3
B_k9_3od_x1.2,none,E63,3,0.3
B_k9_3od_x1.2,none,-E16,2,0.2
B_k9_3od_x1.2,none,-E38,2,0.2
B_k9_3od_x1.2,none,-E43,2,0.2
B_k9_3od_x1.2,none,-E47,2,0.2
B_k9_3od_x1.2,none,-E52,2,0.2
B_k9_3od_x1.2,none,-E7,2,0.2
B_k9_3od_x1.2,none,E10,2,0.2
B_k9_3od_x1.2,none,E53,2,0.2
B_k9_3od_x1.2,none,-E13,1,0.1
B_k9_3od_x1.2,none,-E15,1,0.1
B_k9_3od_x1.2,none,-E17,1,0.1
B_k9_3od_x1.2,none,-E19,1,0.1
B_k9_3od_x1.2,none,-E21,1,0.1
B_k9_3od_x1.2,none,-E23,1,0.1
B_k9_3od_x1.2,none,-E26,1,0.1
B_k9_3od_x1.2,none,-E29,1,0.1
B_k9_3od_x1.2,none,-E30,1,0.1
B_k9_3od_x1.2,none,-E31,1,0.1
B_k9_3od_x1.2,none,-E35,1,0.1
B_k9_3od_x1.2,none,-E44,1,0.1
B_k9_3od_x1.2,none,-E45,1,0.1
B_k9_3od_x1.2,none,-E46,1,0.1
B_k9_3od_x1.2,none,-E6,1,0.1
B_k9_3od_x1.2,none,-E63,1,0.1
B_k9_3od_x1.2,none,-E64,1,0.1
B_k9_3od_x1.2,none,E110,1,0.1
B_k9_3od_x1.2,none,E13,1,0.1
B_k9_3od_x1.2,none,E16,1,0.1
B_k9_3od_x1.2,none,E19,1,0.1
B_k9_3od_x1.2,none,E22,1,0.1
B_k9_3od_x1.2,none,E23,1,0.1
B_k9_3od_x1.2,none,E24,1,0.1
B_k9_3od_x1.2,none,E25,1,0.1
B_k9_3od_x1.2,none,E28,1,0.1
B_k9_3od_x1.2,none,E29,1,0.1
B_k9_3od_x1.2,none,E30,1,0.1
B_k9_3od_x1.2,none,E31,1,0.1
B_k9_3od_x1.2,none,E34,1,0.1
B_k9_3od_x1.2,none,E39,1,0.1
B_k9_3od_x1.2,none,E40,1,0.1
B_k9_3od_x1.2,none,E43,1,0.1
B_k9_3od_x1.2,none,E45,1,0.1
B_k9_3od_x1.2,none,E50,1,0.1
B_k9_3od_x1.2,none,E52,1,0.1
B_k9_3od_x1.2,none,E56,1,0.1
B_k9_3od_x1.2,none,E7,1,0.1
B_k9_3od_x1.2,none,E9,1,0.1
C_k9_1od_x0.8,both,E6,10,1.0
C_k9_1od_x0.8,both,-E11,6,0.6
C_k9_1od_x0.8,both,E26,4,0.4
C_k9_1od_x0.8,both,-E16,3,0.3
C_k9_1od_x0.8,both,-E2,3,0.3
C_k9_1od_x0.8,both,-E46,3,0.3
C_k9_1od_x0.8,both,E110,3,0.3
C_k9_1od_x0.8,both,E28,3,0.3
C_k9_1od_x0.8,both,E4,3,0.3
C_k9_1od_x0.8,both,-E31,2,0.2
C_k9_1od_x0.8,both,-E39,2,0.2
C_k9_1od_x0.8,both,-E47,2,0.2
C_k9_1od_x0.8,both,-E64,2,0.2
C_k9_1od_x0.8,both,-E7,2,0.2
C_k9_1od_x0.8,both,E15,2,0.2
C_k9_1od_x0.8,both,E3,2,0.2
C_k9_1od_x0.8,both,E32,2,0.2
C_k9_1od_x0.8,both,E46,2,0.2
C_k9_1od_x0.8,both,E56,2,0.2
C_k9_1od_x0.8,both,E63,2,0.2
C_k9_1od_x0.8,both,-E0,1,0.1
C_k9_1od_x0.8,both,-E1,1,0.1
C_k9_1od_x0.8,both,-E14,1,0.1
C_k9_1od_x0.8,both,-E19,1,0.1
C_k9_1od_x0.8,both,-E27,1,0.1
C_k9_1od_x0.8,both,-E29,1,0.1
C_k9_1od_x0.8,both,-E30,1,0.1
C_k9_1od_x0.8,both,-E4,1,0.1
C_k9_1od_x0.8,both,-E41,1,0.1
C_k9_1od_x0.8,both,-E43,1,0.1
C_k9_1od_x0.8,both,-E45,1,0.1
C_k9_1od_x0.8,both,-E50,1,0.1
C_k9_1od_x0.8,both,-E52,1,0.1
C_k9_1od_x0.8,both,-E63,1,0.1
C_k9_1od_x0.8,both,E0,1,0.1
C_k9_1od_x0.8,both,E1,1,0.1
C_k9_1od_x0.8,both,E12,1,0.1
C_k9_1od_x0.8,both,E2,1,0.1
C_k9_1od_x0.8,both,E20,1,0.1
C_k9_1od_x0.8,both,E25,1,0.1
C_k9_1od_x0.8,both,E27,1,0.1
C_k9_1od_x0.8,both,E30,1,0.1
C_k9_1od_x0.8,both,E31,1,0.1
C_k9_1od_x0.8,both,E33,1,0.1
C_k9_1od_x0.8,both,E40,1,0.1
C_k9_1od_x0.8,both,E47,1,0.1
C_k9_1od_x0.8,both,E51,1,0.1
C_k9_1od_x0.8,both,E64,1,0.1
C_k9_1od_x0.8,both,E7,1,0.1
C_k9_1od_x0.8,both,E9,1,0.1
C_k9_1od_x0.8,init,E6,10,1.0
C_k9_1od_x0.8,init,-E11,6,0.6
C_k9_1od_x0.8,init,-E1,3,0.3
C_k9_1od_x0.8,init,-E2,3,0.3
C_k9_1od_x0.8,init,-E58,3,0.3
C_k9_1od_x0.8,init,E26,3,0.3
C_k9_1od_x0.8,init,E47,3,0.3
C_k9_1od_x0.8,init,E9,3,0.3
C_k9_1od_x0.8,init,-E16,2,0.2
C_k9_1od_x0.8,init,-E39,2,0.2
C_k9_1od_x0.8,init,-E4,2,0.2
C_k9_1od_x0.8,init,-E43,2,0.2
C_k9_1od_x0.8,init,E15,2,0.2
C_k9_1od_x0.8,init,E19,2,0.2
C_k9_1od_x0.8,init,E21,2,0.2
C_k9_1od_x0.8,init,E29,2,0.2
C_k9_1od_x0.8,init,E4,2,0.2
C_k9_1od_x0.8,init,E43,2,0.2
C_k9_1od_x0.8,init,E45,2,0.2
C_k9_1od_x0.8,init,E50,2,0.2
C_k9_1od_x0.8,init,-E12,1,0.1
C_k9_1od_x0.8,init,-E14,1,0.1
C_k9_1od_x0.8,init,-E15,1,0.1
C_k9_1od_x0.8,init,-E19,1,0.1
C_k9_1od_x0.8,init,-E21,1,0.1
C_k9_1od_x0.8,init,-E23,1,0.1
C_k9_1od_x0.8,init,-E26,1,0.1
C_k9_1od_x0.8,init,-E28,1,0.1
C_k9_1od_x0.8,init,-E3,1,0.1
C_k9_1od_x0.8,init,-E32,1,0.1
C_k9_1od_x0.8,init,-E40,1,0.1
C_k9_1od_x0.8,init,-E46,1,0.1
C_k9_1od_x0.8,init,-E51,1,0.1
C_k9_1od_x0.8,init,-E52,1,0.1
C_k9_1od_x0.8,init,-E63,1,0.1
C_k9_1od_x0.8,init,-E64,1,0.1
C_k9_1od_x0.8,init,-E7,1,0.1
C_k9_1od_x0.8,init,-E8,1,0.1
C_k9_1od_x0.8,init,-E9,1,0.1
C_k9_1od_x0.8,init,E0,1,0.1
C_k9_1od_x0.8,init,E1,1,0.1
C_k9_1od_x0.8,init,E11,1,0.1
C_k9_1od_x0.8,init,E12,1,0.1
C_k9_1od_x0.8,init,E14,1,0.1
C_k9_1od_x0.8,init,E16,1,0.1
C_k9_1od_x0.8,init,E20,1,0.1
C_k9_1od_x0.8,init,E23,1,0.1
C_k9_1od_x0.8,init,E27,1,0.1
C_k9_1od_x0.8,init,E28,1,0.1
C_k9_1od_x0.8,init,E32,1,0.1
C_k9_1od_x0.8,init,E33,1,0.1
C_k9_1od_x0.8,init,E51,1,0.1
C_k9_1od_x0.8,mutation,E6,10,1.0
C_k9_1od_x0.8,mutation,-E11,3,0.3
C_k9_1od_x0.8,mutation,-E16,3,0.3
C_k9_1od_x0.8,mutation,-E2,3,0.3
C_k9_1od_x0.8,mutation,-E50,3,0.3
C_k9_1od_x0.8,mutation,-E6,3,0.3
C_k9_1od_x0.8,mutation,E16,3,0.3
C_k9_1od_x0.8,mutation,E26,3,0.3
C_k9_1od_x0.8,mutation,E27,3,0.3
C_k9_1od_x0.8,mutation,E28,3,0.3
C_k9_1od_x0.8,mutation,E9,3,0.3
C_k9_1od_x0.8,mutation,-E12,2,0.2
C_k9_1od_x0.8,mutation,-E19,2,0.2
C_k9_1od_x0.8,mutation,-E29,2,0.2
C_k9_1od_x0.8,mutation,-E38,2,0.2
C_k9_1od_x0.8,mutation,-E39,2,0.2
C_k9_1od_x0.8,mutation,-E41,2,0.2
C_k9_1od_x0.8,mutation,-E43,2,0.2
C_k9_1od_x0.8,mutation,E11,2,0.2
C_k9_1od_x0.8,mutation,E2,2,0.2
C_k9_1od_x0.8,mutation,E30,2,0.2
C_k9_1od_x0.8,mutation,E31,2,0.2
C_k9_1od_x0.8,mutation,E50,2,0.2
C_k9_1od_x0.8,mutation,E63,2,0.2
C_k9_1od_x0.8,mutation,-E15,1,0.1
C_k9_1od_x0.8,mutation,-E17,1,0.1
C_k9_1od_x0.8,mutation,-E20,1,0.1
C_k9_1od_x0.8,mutation,-E21,1,0.1
C_k9_1od_x0.8,mutation,-E3,1,0.1
C_k9_1od_x0.8,mutation,-E30,1,0.1
C_k9_1od_x0.8,mutation,-E35,1,0.1
C_k9_1od_x0.8,mutation,-E4,1,0.1
C_k9_1od_x0.8,mutation,-E52,1,0.1
C_k9_1od_x0.8,mutation,-E63,1,0.1
C_k9_1od_x0.8,mutation,-E8,1,0.1
C_k9_1od_x0.8,mutation,E1,1,0.1
C_k9_1od_x0.8,mutation,E110,1,0.1
C_k9_1od_x0.8,mutation,E17,1,0.1
C_k9_1od_x0.8,mutation,E21,1,0.1
C_k9_1od_x0.8,mutation,E23,1,0.1
C_k9_1od_x0.8,mutation,E29,1,0.1
C_k9_1od_x0.8,mutation,E32,1,0.1
C_k9_1od_x0.8,mutation,E4,1,0.1
C_k9_1od_x0.8,mutation,E51,1,0.1
C_k9_1od_x0.8,mutation,E56,1,0.1
C_k9_1od_x0.8,mutation,E57,1,0.1
C_k9_1od_x0.8,mutation,E64,1,0.1
C_k9_1od_x0.8,mutation,E7,1,0.1
C_k9_1od_x0.8,none,E6,10,1.0
C_k9_1od_x0.8,none,-E4,6,0.6
C_k9_1od_x0.8,none,-E16,4,0.4
C_k9_1od_x0.8,none,-E46,3,0.3
C_k9_1od_x0.8,none,-E63,3,0.3
C_k9_1od_x0.8,none,E4,3,0.3
C_k9_1od_x0.8,none,E40,3,0.3
C_k9_1od_x0.8,none,E9,3,0.3
C_k9_1od_x0.8,none,-E17,2,0.2
C_k9_1od_x0.8,none,-E2,2,0.2
C_k9_1od_x0.8,none,-E27,2,0.2
C_k9_1od_x0.8,none,-E31,2,0.2
C_k9_1od_x0.8,none,-E32,2,0.2
C_k9_1od_x0.8,none,-E39,2,0.2
C_k9_1od_x0.8,none,-E58,2,0.2
C_k9_1od_x0.8,none,E11,2,0.2
C_k9_1od_x0.8,none,E16,2,0.2
C_k9_1od_x0.8,none,E2,2,0.2
C_k9_1od_x0.8,none,E3,2,0.2
C_k9_1od_x0.8,none,E56,2,0.2
C_k9_1od_x0.8,none,-E0,1,0.1
C_k9_1od_x0.8,none,-E14,1,0.1
C_k9_1od_x0.8,none,-E21,1,0.1
C_k9_1od_x0.8,none,-E25,1,0.1
C_k9_1od_x0.8,none,-E28,1,0.1
C_k9_1od_x0.8,none,-E3,1,0.1
C_k9_1od_x0.8,none,-E30,1,0.1
C_k9_1od_x0.8,none,-E35,1,0.1
C_k9_1od_x0.8,none,-E45,1,0.1
C_k9_1od_x0.8,none,-E47,1,0.1
C_k9_1od_x0.8,none,-E51,1,0.1
C_k9_1od_x0.8,none,-E52,1,0.1
C_k9_1od_x0.8,none,-E8,1,0.1
C_k9_1od_x0.8,none,-E9,1,0.1
C_k9_1od_x0.8,none,E0,1,0.1
C_k9_1od_x0.8,none,E110,1,0.1
C_k9_1od_x0.8,none,E12,1,0.1
C_k9_1od_x0.8,none,E14,1,0.1
C_k9_1od_x0.8,none,E19,1,0.1
C_k9_1od_x0.8,none,E21,1,0.1
C_k9_1od_x0.8,none,E26,1,0.1
C_k9_1od_x0.8,none,E28,1,0.1
C_k9_1od_x0.8,none,E32,1,0.1
C_k9_1od_x0.8,none,E33,1,0.1
C_k9_1od_x0.8,none,E38,1,0.1
C_k9_1od_x0.8,none,E41,1,0.1
C_k9_1od_x0.8,none,E43,1,0.1
C_k9_1od_x0.8,none,E49,1,0.1
C_k9_1od_x0.8,none,E51,1,0.1
C_k9_1od_x0.8,none,E53,1,0.1
C_k9_1od_x0.8,none,E7,1,0.1
C_k9_1od_x1.0,both,E6,9,0.9
C_k9_1od_x1.0,both,-E4,5,0.5
C_k9_1od_x1.0,both,-E64,4,0.4
C_k9_1od_x1.0,both,-E9,4,0.4
C_k9_1od_x1.0,both,-E11,3,0.3
C_k9_1od_x1.0,both,-E16,3,0.3
C_k9_1od_x1.0,both,-E19,3,0.3
C_k9_1od_x1.0,both,-E29,2,0.2
C_k9_1od_x1.0,both,-E32,2,0.2
C_k9_1od_x1.0,both,-E52,2,0.2
C_k9_1od_x1.0,both,E11,2,0.2
C_k9_1od_x1.0,both,E14,2,0.2
C_k9_1od_x1.0,both,E27,2,0.2
C_k9_1od_x1.0,both,E33,2,0.2
C_k9_1od_x1.0,both,E4,2,0.2
C_k9_1od_x1.0,both,E45,2,0.2
C_k9_1od_x1.0,both,E47,2,0.2
C_k9_1od_x1.0,both,E9,2,0.2
C_k9_1od_x1.0,both,-E14,1,0.1
C_k9_1od_x1.0,both,-E17,1,0.1
C_k9_1od_x1.0,both,-E2,1,0.1
C_k9_1od_x1.0,both,-E20,1,0.1
C_k9_1od_x1.0,both,-E21,1,0.1
C_k9_1od_x1.0,both,-E26,1,0.1
C_k9_1od_x1.0,both,-E27,1,0.1
C_k9_1od_x1.0,both,-E3,1,0.1
C_k9_1od_x1.0,both,-E30,1,0.1
C_k9_1od_x1.0,both,-E38,1,0.1
C_k9_1od_x1.0,both,-E39,1,0.1
C_k9_1od_x1.0,both,-E41,1,0.1
C_k9_1od_x1.0,both,-E45,1,0.1
C_k9_1od_x1.0,both,-E50,1,0.1
C_k9_1od_x1.0,both,-E51,1,0.1
C_k9_1od_x1.0,both,-E63,1,0.1
C_k9_1od_x1.0,both,-E7,1,0.1
C_k9_1od_x1.0,both,E1,1,0.1
C_k9_1od_x1.0,both,E12,1,0.1
C_k9_1od_x1.0,both,E15,1,0.1
C_k9_1od_x1.0,both,E16,1,0.1
C_k9_1od_x1.0,both,E20,1,0.1
C_k9_1od_x1.0,both,E23,1,0.1
C_k9_1od_x1.0,both,E25,1,0.1
C_k9_1od_x1.0,both,E28,1,0.1
C_k9_1od_x1.0,both,E3,1,0.1
C_k9_1od_x1.0,both,E31,1,0.1
C_k9_1od_x1.0,both,E32,1,0.1
C_k9_1od_x1.0,both,E34,1,0.1
C_k9_1od_x1.0,both,E38,1,0.1
C_k9_1od_x1.0,both,E40,1,0.1
C_k9_1od_x1.0,both,E46,1,0.1
C_k9_1od_x1.0,both,E50,1,0.1
C_k9_1od_x1.0,both,E51,1,0.1
C_k9_1od_x1.0,both,E56,1,0.1
C_k9_1od_x1.0,both,E57,1,0.1
C_k9_1od_x1.0,both,E63,1,0.1
C_k9_1od_x1.0,init,E6,9,0.9
C_k9_1od_x1.0,init,-E4,5,0.5
C_k9_1od_x1.0,init,-E11,4,0.4
C_k9_1od_x1.0,init,E4,4,0.4
C_k9_1od_x1.0,init,-E8,3,0.3
C_k9_1od_x1.0,init,E9,3,0.3
C_k9_1od_x1.0,init,-E2,2,0.2
C_k9_1od_x1.0,init,-E20,2,0.2
C_k9_1od_x1.0,init,-E3,2,0.2
C_k9_1od_x1.0,init,-E30,2,0.2
C_k9_1od_x1.0,init,-E39,2,0.2
C_k9_1od_x1.0,init,-E51,2,0.2
C_k9_1od_x1.0,init,E1,2,0.2
C_k9_1od_x1.0,init,E14,2,0.2
C_k9_1od_x1.0,init,E15,2,0.2
C_k9_1od_x1.0,init,E2,2,0.2
C_k9_1od_x1.0,init,E25,2,0.2
C_k9_1od_x1.0,init,E31,2,0.2
C_k9_1od_x1.0,init,E32,2,0.2
C_k9_1od_x1.0,init,E62,2,0.2
C_k9_1od_x1.0,init,-E0,1,0.1
C_k9_1od_x1.0,init,-E12,1,0.1
C_k9_1od_x1.0,init,-E14,1,0.1
C_k9_1od_x1.0,init,-E15,1,0.1
C_k9_1od_x1.0,init,-E17,1,0.1
C_k9_1od_x1.0,init,-E19,1,0.1
C_k9_1od_x1.0,init,-E23,1,0.1
C_k9_1od_x1.0,init,-E26,1,0.1
C_k9_1od_x1.0,init,-E27,1,0.1
C_k9_1od_x1.0,init,-E35,1,0.1
C_k9_1od_x1.0,init,-E38,1,0.1
C_k9_1od_x1.0,init,-E41,1,0.1
C_k9_1od_x1.0,init,-E46,1,0.1
C_k9_1od_x1.0,init,-E50,1,0.1
C_k9_1od_x1.0,init,-E6,1,0.1
C_k9_1od_x1.0,init,-E63,1,0.1
C_k9_1od_x1.0,init,E0,1,0.1
C_k9_1od_x1.0,init,E16,1,0.1
C_k9_1od_x1.0,init,E19,1,0.1
C_k9_1od_x1.0,init,E21,1,0.1
C_k9_1od_x1.0,init,E26,1,0.1
C_k9_1od_x1.0,init,E27,1,0.1
C_k9_1od_x1.0,init,E28,1,0.1
C_k9_1od_x1.0,init,E29,1,0.1
C_k9_1od_x1.0,init,E33,1,0.1
C_k9_1od_x1.0,init,E34,1,0.1
C_k9_1od_x1.0,init,E40,1,0.1
C_k9_1od_x1.0,init,E45,1,0.1
C_k9_1od_x1.0,init,E49,1,0.1
C_k9_1od_x1.0,init,E50,1,0.1
C_k9_1od_x1.0,init,E51,1,0.1
C_k9_1od_x1.0,init,E56,1,0.1
C_k9_1od_x1.0,init,E63,1,0.1
C_k9_1od_x1.0,init,E64,1,0.1
C_k9_1od_x1.0,mutation,E6,10,1.0
C_k9_1od_x1.0,mutation,-E4,7,0.7
C_k9_1od_x1.0,mutation,E12,3,0.3
C_k9_1od_x1.0,mutation,E4,3,0.3
C_k9_1od_x1.0,mutation,E63,3,0.3
C_k9_1od_x1.0,mutation,E9,3,0.3
C_k9_1od_x1.0,mutation,-E0,2,0.2
C_k9_1od_x1.0,mutation,-E11,2,0.2
C_k9_1od_x1.0,mutation,-E12,2,0.2
C_k9_1od_x1.0,mutation,-E19,2,0.2
C_k9_1od_x1.0,mutation,-E28,2,0.2
C_k9_1od_x1.0,mutation,-E30,2,0.2
C_k9_1od_x1.0,mutation,-E32,2,0.2
C_k9_1od_x1.0,mutation,-E38,2,0.2
C_k9_1od_x1.0,mutation,-E47,2,0.2
C_k9_1od_x1.0,mutation,-E52,2,0.2
C_k9_1od_x1.0,mutation,-E64,2,0.2
C_k9_1od_x1.0,mutation,E17,2,0.2
C_k9_1od_x1.0,mutation,E3,2,0.2
C_k9_1od_x1.0,mutation,E38,2,0.2
C_k9_1od_x1.0,mutation,E43,2,0.2
C_k9_1od_x1.0,mutation,E45,2,0.2
C_k9_1od_x1.0,mutation,E49,2,0.2
C_k9_1od_x1.0,mutation,E51,2,0.2
C_k9_1od_x1.0,mutation,-E1,1,0.1
C_k9_1od_x1.0,mutation,-E14,1,0.1
C_k9_1od_x1.0,mutation,-E21,1,0.1
C_k9_1od_x1.0,mutation,-E23,1,0.1
C_k9_1od_x1.0,mutation,-E27,1,0.1
C_k9_1od_x1.0,mutation,-E29,1,0.1
C_k9_1od_x1.0,mutation,-E39,1,0.1
C_k9_1od_x1.0,mutation,-E43,1,0.1
C_k9_1od_x1.0,mutation,-E45,1,0.1
C_k9_1od_x1.0,mutation,-E6,1,0.1
C_k9_1od_x1.0,mutation,-E63,1,0.1
C_k9_1od_x1.0,mutation,-E7,1,0.1
C_k9_1od_x1.0,mutation,-E8,1,0.1
C_k9_1od_x1.0,mutation,E1,1,0.1
C_k9_1od_x1.0,mutation,E14,1,0.1
C_k9_1od_x1.0,mutation,E15,1,0.1
C_k9_1od_x1.0,mutation,E19,1,0.1
C_k9_1od_x1.0,mutation,E2,1,0.1
C_k9_1od_x1.0,mutation,E23,1,0.1
C_k9_1od_x1.0,mutation,E25,1,0.1
C_k9_1od_x1.0,mutation,E27,1,0.1
C_k9_1od_x1.0,mutation,E28,1,0.1
C_k9_1od_x1.0,mutation,E40,1,0.1
C_k9_1od_x1.0,mutation,E57,1,0.1
C_k9_1od_x1.0,mutation,E64,1,0.1
C_k9_1od_x1.0,none,-E11,7,0.7
C_k9_1od_x1.0,none,E6,7,0.7
C_k9_1od_x1.0,none,-E4,6,0.6
C_k9_1od_x1.0,none,E45,3,0.3
C_k9_1od_x1.0,none,E47,3,0.3
C_k9_1od_x1.0,none,-E12,2,0.2
C_k9_1od_x1.0,none,-E14,2,0.2
C_k9_1od_x1.0,none,-E2,2,0.2
C_k9_1od_x1.0,none,-E26,2,0.2
C_k9_1od_x1.0,none,-E52,2,0.2
C_k9_1od_x1.0,none,-E63,2,0.2
C_k9_1od_x1.0,none,E2,2,0.2
C_k9_1od_x1.0,none,E23,2,0.2
C_k9_1od_x1.0,none,E29,2,0.2
C_k9_1od_x1.0,none,E32,2,0.2
C_k9_1od_x1.0,none,E43,2,0.2
C_k9_1od_x1.0,none,E46,2,0.2
C_k9_1od_x1.0,none,E9,2,0.2
C_k9_1od_x1.0,none,-E1,1,0.1
C_k9_1od_x1.0,none,-E15,1,0.1
